Time,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15,Component 16,Component 17,Component 18,Component 19,
2670.000000,2.047556e+02,-6.320323e-02,-2.325119e-02,-2.851080e+00,1.003998e+01,3.103338e+02,6.194573e-02,4.407670e-02,3.672468e-03,1.629693e-01,5.119273e-01,5.295409e-01,-5.278261e-02,8.579471e-04,2.069086e-04,-1.462484e-01,4.323021e-02,8.794050e-01,-4.653826e-01,
2671.000000,2.048169e+02,-1.921583e-02,-1.997703e-02,-2.686129e+00,1.057411e+01,3.108754e+02,6.086565e-02,4.389210e-02,2.955703e-03,1.621297e-01,5.549484e-01,5.277385e-01,-5.278258e-02,8.559394e-04,2.064302e-04,-1.342891e-01,1.982493e-02,8.801288e-01,-4.691892e-01,
2672.000000,2.048775e+02,2.467585e-02,-1.687031e-02,-2.535934e+00,1.115316e+01,3.112819e+02,6.034638e-02,4.393529e-02,3.481713e-03,1.338410e-01,6.040773e-01,2.391288e-01,-5.278256e-02,8.539366e-04,2.059529e-04,-1.222354e-01,-3.593699e-03,8.802396e-01,-4.726686e-01,
2673.000000,2.049379e+02,6.868358e-02,-1.278324e-02,-2.420263e+00,1.176948e+01,3.113408e+02,6.065772e-02,4.407954e-02,4.754910e-03,9.893987e-02,6.218983e-01,-1.210434e-01,-5.278253e-02,8.519384e-04,2.054767e-04,-1.100956e-01,-2.700938e-02,8.797374e-01,-4.758185e-01,
2674.000000,2.049991e+02,1.126952e-01,-7.675183e-03,-2.323327e+00,1.238046e+01,3.110825e+02,6.176777e-02,4.386605e-02,5.278085e-03,1.030106e-01,5.922309e-01,-3.706638e-01,-5.278251e-02,8.499449e-04,2.050016e-04,-9.787833e-02,-5.040578e-02,8.786226e-01,-4.786368e-01,
2675.000000,2.050615e+02,1.562395e-01,-2.638588e-03,-2.201664e+00,1.295112e+01,3.106783e+02,6.316469e-02,4.313437e-02,4.590772e-03,1.461001e-01,5.490062e-01,-3.940793e-01,-5.278248e-02,8.479562e-04,2.045276e-04,-8.559195e-02,-7.376660e-02,8.768959e-01,-4.811215e-01,
2676.000000,2.051254e+02,1.988293e-01,1.249230e-03,-2.029196e+00,1.348932e+01,3.103701e+02,6.458418e-02,4.197420e-02,3.047024e-03,1.999248e-01,5.326500e-01,-1.878059e-01,-5.278246e-02,8.459722e-04,2.040547e-04,-7.324506e-02,-9.707556e-02,8.745585e-01,-4.832708e-01,
2677.000000,2.051907e+02,2.400365e-01,3.171335e-03,-1.799668e+00,1.402349e+01,3.103229e+02,6.592340e-02,4.036697e-02,6.625560e-04,2.602166e-01,5.394571e-01,1.043071e-01,-5.278243e-02,8.439928e-04,2.035829e-04,-6.084626e-02,-1.203164e-01,8.716121e-01,-4.850834e-01,
2678.000000,2.052572e+02,2.794648e-01,2.460186e-03,-1.505643e+00,1.456675e+01,3.106131e+02,6.709763e-02,3.845410e-02,-2.097644e-03,3.288898e-01,5.446748e-01,4.959300e-01,-5.278241e-02,8.420181e-04,2.031122e-04,-4.840419e-02,-1.434730e-01,8.680586e-01,-4.865580e-01,
2679.000000,2.053249e+02,3.171110e-01,-3.102039e-04,-1.153412e+00,1.510006e+01,3.113201e+02,6.823581e-02,3.693228e-02,-3.054063e-03,3.691180e-01,5.178180e-01,9.051705e-01,-5.278238e-02,8.400481e-04,2.026426e-04,-3.592752e-02,-1.665291e-01,8.639005e-01,-4.876935e-01,
